"product_id","product_name","order_id","quantity","list_price","discount","product_revenue","order_date","season","state","city"
265,"Strider Strider 20 Sport - 2018",1556,1,"289.99","0.10","260.99","2018-04-18","Spring","NY","Uniondale"
119,"Trek Kids' Neko - 2018",1556,2,"469.99","0.05","892.98","2018-04-18","Spring","NY","Uniondale"
235,"Electra Koa 3i Ladies' - 2018",1556,2,"899.99","0.10","1619.98","2018-04-18","Spring","NY","Uniondale"
102,"Electra Townie Original 7D - 2017",1553,1,"489.99","0.07","455.69","2018-04-18","Spring","CA","Torrance"
12,"Electra Townie Original 21D - 2016",1553,1,"549.99","0.10","494.99","2018-04-18","Spring","CA","Torrance"
251,"Electra Townie Commute Go! - 2018",1553,1,"2999.99","0.05","2849.99","2018-04-18","Spring","CA","Torrance"
89,"Trek Precaliber 16 Boys - 2017",1553,1,"209.99","0.05","199.49","2018-04-18","Spring","CA","Torrance"
285,"Electra Soft Serve 1 (16-inch) - Girl's - 2018",1554,1,"279.99","0.20","223.99","2018-04-18","Spring","CA","Santa Clara"
4,"Trek Fuel EX 8 29 - 2016",1558,1,"2899.99","0.05","2754.99","2018-04-19","Spring","NY","Amityville"
123,"Trek Farley Carbon Frameset - 2018",1558,1,"999.99","0.07","929.99","2018-04-19","Spring","NY","Amityville"
46,"Haro SR 1.3 - 2017",1558,2,"1409.99","0.07","2622.58","2018-04-19","Spring","NY","Amityville"
163,"Surly Pack Rat - 2018",1557,2,"1349.00","0.07","2509.14","2018-04-19","Spring","CA","Palos Verdes Peninsula"
253,"Electra Townie Go! 8i Ladies' - 2018",1558,1,"2599.99","0.07","2417.99","2018-04-19","Spring","NY","Amityville"
55,"Trek Domane S 6 - 2017",1558,1,"2699.99","0.20","2159.99","2018-04-19","Spring","NY","Amityville"
188,"Trek XM700+ Lowstep - 2018",1563,1,"3499.99","0.07","3254.99","2018-04-20","Spring","TX","Richardson"
297,"Electra Under-The-Sea 1 16"" - 2018",1561,2,"279.99","0.05","531.98","2018-04-20","Spring","NY","Rome"
181,"Trek Domane SL 5 - 2018",1561,2,"2199.99","0.07","4091.98","2018-04-20","Spring","NY","Rome"
41,"Haro Shift R3 - 2017",1560,1,"1469.99","0.20","1175.99","2018-04-20","Spring","NY","Bronx"
54,"Trek Domane SL Disc Frameset - 2017",1562,1,"3199.99","0.20","2559.99","2018-04-20","Spring","NY","Hollis"
115,"Trek Fuel EX 8 29 - 2018",1562,2,"3199.99","0.07","5951.98","2018-04-20","Spring","NY","Hollis"
66,"Sun Bicycles Revolutions 24 - 2017",1562,1,"250.99","0.20","200.79","2018-04-20","Spring","NY","Hollis"
118,"Trek X-Caliber 8 - 2018",1560,2,"999.99","0.20","1599.98","2018-04-20","Spring","NY","Bronx"
221,"Electra Cruiser 7D Ladies' - 2016/2018",1559,1,"319.99","0.10","287.99","2018-04-20","Spring","NY","Richmond Hill"
54,"Trek Domane SL Disc Frameset - 2017",1559,2,"3199.99","0.10","5759.98","2018-04-20","Spring","NY","Richmond Hill"
18,"Pure Cycles Western 3-Speed - Women's - 2015/2016",1559,1,"449.00","0.10","404.10","2018-04-20","Spring","NY","Richmond Hill"
101,"Electra Townie 7D (20-inch) - Boys' - 2017",1559,2,"339.99","0.07","632.38","2018-04-20","Spring","NY","Richmond Hill"
92,"Haro Shredder 20 - 2017",1565,1,"209.99","0.10","188.99","2018-04-21","Spring","CA","San Carlos"
61,"Trek Powerfly 8 FS Plus - 2017",1566,2,"4999.99","0.05","9499.98","2018-04-21","Spring","CA","South El Monte"
179,"Trek Domane AL 3 - 2018",1566,1,"919.99","0.05","873.99","2018-04-21","Spring","CA","South El Monte"
37,"Haro Flightline One ST - 2017",1565,1,"379.99","0.07","353.39","2018-04-21","Spring","CA","San Carlos"
226,"Electra Townie Original 21D EQ - 2017/2018",1565,2,"679.99","0.20","1087.98","2018-04-21","Spring","CA","San Carlos"
95,"Electra Girl's Hawaii 1 16"" - 2017",1565,1,"299.99","0.07","278.99","2018-04-21","Spring","CA","San Carlos"
261,"Electra Townie Balloon 7i EQ - 2018",1565,1,"899.99","0.10","809.99","2018-04-21","Spring","CA","San Carlos"
309,"Electra Townie Commute 27D - 2018",1564,1,"899.99","0.07","836.99","2018-04-21","Spring","CA","Encino"
14,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016",1564,1,"269.99","0.10","242.99","2018-04-21","Spring","CA","Encino"
301,"Electra Townie Balloon 7i EQ - 2018",1568,1,"899.99","0.10","809.99","2018-04-21","Spring","CA","Torrance"
105,"Sun Bicycles Streamway 7 - 2017",1568,1,"533.99","0.07","496.61","2018-04-21","Spring","CA","Torrance"
146,"Trek Domane SLR 6 - 2018",1568,1,"4999.99","0.20","3999.99","2018-04-21","Spring","CA","Torrance"
279,"Trek Precaliber 24 7-speed Girl's - 2018",1567,1,"319.99","0.20","255.99","2018-04-21","Spring","CA","Upland"
216,"Electra Super Moto 8i - 2018",1572,2,"899.99","0.05","1709.98","2018-04-22","Spring","TX","Forney"
155,"Trek Domane SLR 9 Disc - 2018",1570,1,"11999.99","0.07","11159.99","2018-04-22","Spring","NY","Utica"
312,"Electra Townie Commute 8D Ladies' - 2018",1571,2,"699.99","0.10","1259.98","2018-04-22","Spring","NY","Buffalo"
304,"Electra Townie Original 21D EQ - 2017/2018",1572,2,"679.99","0.20","1087.98","2018-04-22","Spring","TX","Forney"
115,"Trek Fuel EX 8 29 - 2018",1572,1,"3199.99","0.05","3039.99","2018-04-22","Spring","TX","Forney"
20,"Electra Townie Original 7D EQ - Women's - 2016",1571,2,"599.99","0.20","959.98","2018-04-22","Spring","NY","Buffalo"
198,"Electra Townie Commute Go! - 2018",1572,1,"2999.99","0.20","2399.99","2018-04-22","Spring","TX","Forney"
252,"Electra Townie Commute Go! Ladies' - 2018",1569,1,"2999.99","0.10","2699.99","2018-04-22","Spring","NY","Mahopac"
212,"Electra Townie Original 21D - 2018",1571,1,"559.99","0.07","520.79","2018-04-22","Spring","NY","Buffalo"
129,"Trek X-Caliber 7 - 2018",1573,1,"919.99","0.07","855.59","2018-04-23","Spring","CA","Atwater"
69,"Sun Bicycles Cruz 7 - 2017",1576,1,"416.99","0.05","396.14","2018-04-23","Spring","NY","Hempstead"
127,"Surly Pack Rat Frameset - 2018",1574,1,"469.99","0.10","422.99","2018-04-23","Spring","CA","South El Monte"
298,"Electra Water Lily 1 (16-inch) - Girl's - 2018",1577,2,"279.99","0.05","531.98","2018-04-23","Spring","NY","Liverpool"
111,"Sun Bicycles Drifter 7 - Women's - 2017",1577,2,"470.99","0.10","847.78","2018-04-23","Spring","NY","Liverpool"
300,"Electra Townie Balloon 3i EQ Ladies' - 2018",1577,2,"799.99","0.20","1279.98","2018-04-23","Spring","NY","Liverpool"
131,"Heller Bloodhound Trail - 2018",1577,2,"2599.00","0.07","4834.14","2018-04-23","Spring","NY","Liverpool"
293,"Electra Tiger Shark 1 (20-inch) - Boys' - 2018",1576,1,"319.99","0.05","303.99","2018-04-23","Spring","NY","Hempstead"
92,"Haro Shredder 20 - 2017",1575,2,"209.99","0.20","335.98","2018-04-23","Spring","CA","Lawndale"
126,"Surly Big Fat Dummy Frameset - 2018",1575,2,"469.99","0.05","892.98","2018-04-23","Spring","CA","Lawndale"
213,"Electra Cruiser 1 - 2016/2017/2018",1575,1,"269.99","0.07","251.09","2018-04-23","Spring","CA","Lawndale"
207,"Trek Boone 7 Disc - 2018",1575,2,"3999.99","0.10","7199.98","2018-04-23","Spring","CA","Lawndale"
44,"Haro SR 1.1 - 2017",1575,1,"539.99","0.07","502.19","2018-04-23","Spring","CA","Lawndale"
15,"Electra Moto 1 - 2016",1573,2,"529.99","0.10","953.98","2018-04-23","Spring","CA","Atwater"
216,"Electra Super Moto 8i - 2018",1573,2,"899.99","0.07","1673.98","2018-04-23","Spring","CA","Atwater"
263,"Strider Classic 12 Balance Bike - 2018",1573,2,"89.99","0.10","161.98","2018-04-23","Spring","CA","Atwater"
241,"Electra Townie Commute 8D - 2018",1578,2,"749.99","0.20","1199.98","2018-04-23","Spring","NY","Troy"
310,"Electra Townie Commute 27D Ladies - 2018",1578,1,"899.99","0.05","854.99","2018-04-23","Spring","NY","Troy"
204,"Trek Super Commuter+ 7 - 2018",1578,2,"3599.99","0.07","6695.98","2018-04-23","Spring","NY","Troy"
282,"Electra Cyclosaurus 1 (16-inch) - Boy's - 2018",1577,2,"279.99","0.05","531.98","2018-04-23","Spring","NY","Liverpool"
202,"Trek Powerfly 5 Women's - 2018",1576,2,"3499.99","0.05","6649.98","2018-04-23","Spring","NY","Hempstead"
9,"Trek Conduit+ - 2016",1573,1,"2999.99","0.05","2849.99","2018-04-23","Spring","CA","Atwater"
214,"Electra Tiger Shark 3i - 2018",1579,1,"899.99","0.10","809.99","2018-04-24","Spring","CA","Campbell"
49,"Trek Domane SL 6 - 2017",1579,1,"3499.99","0.05","3324.99","2018-04-24","Spring","CA","Campbell"
86,"Trek Girl's Kickster - 2017",1580,2,"149.99","0.20","239.98","2018-04-24","Spring","CA","Oxnard"
119,"Trek Kids' Neko - 2018",1580,2,"469.99","0.07","874.18","2018-04-24","Spring","CA","Oxnard"
65,"Sun Bicycles Lil Bolt Type-R - 2017",1579,2,"346.99","0.10","624.58","2018-04-24","Spring","CA","Campbell"
286,"Electra Starship 1 16"" - 2018",1579,1,"279.99","0.07","260.39","2018-04-24","Spring","CA","Campbell"
64,"Electra Townie Original 7D - 2017",1581,1,"489.99","0.10","440.99","2018-04-25","Spring","CA","Oxnard"
272,"Trek Precaliber 20 6-speed Boy's - 2018",1581,1,"289.99","0.20","231.99","2018-04-25","Spring","CA","Oxnard"
75,"Electra Cruiser Lux Fat Tire 1 Ladies - 2017",1582,1,"599.99","0.07","557.99","2018-04-25","Spring","CA","Banning"
265,"Strider Strider 20 Sport - 2018",1583,2,"289.99","0.20","463.98","2018-04-25","Spring","NY","Elmont"
15,"Electra Moto 1 - 2016",1583,1,"529.99","0.05","503.49","2018-04-25","Spring","NY","Elmont"
133,"Trek Procaliber Frameset - 2018",1582,2,"1499.99","0.07","2789.98","2018-04-25","Spring","CA","Banning"
36,"Surly Troll Frameset - 2017",1586,1,"832.99","0.10","749.69","2018-04-26","Spring","CA","South El Monte"
300,"Electra Townie Balloon 3i EQ Ladies' - 2018",1587,2,"799.99","0.07","1487.98","2018-04-26","Spring","CA","Sacramento"
78,"Sun Bicycles Biscayne Tandem CB - 2017",1587,2,"647.99","0.05","1231.18","2018-04-26","Spring","CA","Sacramento"
63,"Trek Boone Race Shop Limited - 2017",1587,2,"3499.99","0.05","6649.98","2018-04-26","Spring","CA","Sacramento"
104,"Sun Bicycles Streamway - 2017",1587,1,"481.99","0.10","433.79","2018-04-26","Spring","CA","Sacramento"
173,"Trek Domane ALR Frameset - 2018",1586,1,"3199.99","0.20","2559.99","2018-04-26","Spring","CA","South El Monte"
295,"Electra Treasure 1 20"" - 2018",1586,1,"319.99","0.05","303.99","2018-04-26","Spring","CA","South El Monte"
277,"Trek Precaliber 24 21-speed Boy's - 2018",1586,1,"369.99","0.07","344.09","2018-04-26","Spring","CA","South El Monte"
22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016",1586,2,"269.99","0.10","485.98","2018-04-26","Spring","CA","South El Monte"
191,"Electra Loft Go! 8i - 2018",1585,1,"2799.99","0.10","2519.99","2018-04-26","Spring","CA","Banning"
95,"Electra Girl's Hawaii 1 16"" - 2017",1585,1,"299.99","0.10","269.99","2018-04-26","Spring","CA","Banning"
207,"Trek Boone 7 Disc - 2018",1585,2,"3999.99","0.07","7439.98","2018-04-26","Spring","CA","Banning"
106,"Sun Bicycles Cruz 3 - 2017",1585,2,"449.99","0.10","809.98","2018-04-26","Spring","CA","Banning"
313,"Electra Townie Original 1 Ladies' - 2018",1585,1,"449.99","0.10","404.99","2018-04-26","Spring","CA","Banning"
147,"Trek Domane ALR 5 Gravel - 2018",1584,2,"1799.99","0.07","3347.98","2018-04-26","Spring","CA","San Jose"
187,"Trek Neko+ - 2018",1584,1,"2799.99","0.10","2519.99","2018-04-26","Spring","CA","San Jose"
43,"Trek Fuel EX 9.8 27.5 Plus - 2017",1584,1,"5299.99","0.20","4239.99","2018-04-26","Spring","CA","San Jose"
216,"Electra Super Moto 8i - 2018",1584,2,"899.99","0.10","1619.98","2018-04-26","Spring","CA","San Jose"
45,"Haro SR 1.2 - 2017",1584,2,"869.99","0.10","1565.98","2018-04-26","Spring","CA","San Jose"
93,"Haro Shredder 20 Girls - 2017",1588,2,"209.99","0.07","390.58","2018-04-26","Spring","NY","Monsey"
107,"Sun Bicycles Cruz 7 - 2017",1593,1,"416.99","0.05","396.14","2018-04-27","Spring","NY","Port Washington"
28,"Surly Karate Monkey 27.5+ Frameset - 2017",1589,2,"2499.99","0.10","4499.98","2018-04-27","Spring","CA","Encino"
260,"Electra Townie Balloon 3i EQ Ladies' - 2018",1589,1,"799.99","0.20","639.99","2018-04-27","Spring","CA","Encino"
246,"Electra Townie Original 3i EQ Ladies' - 2018",1589,2,"639.99","0.05","1215.98","2018-04-27","Spring","CA","Encino"
175,"Trek Domane SLR Frameset - 2018",1590,2,"3199.99","0.07","5951.98","2018-04-27","Spring","CA","Anaheim"
248,"Electra Townie Original 7D EQ Ladies' - 2017/2018",1590,1,"599.99","0.20","479.99","2018-04-27","Spring","CA","Anaheim"
23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016",1590,1,"299.99","0.07","278.99","2018-04-27","Spring","CA","Anaheim"
286,"Electra Starship 1 16"" - 2018",1591,2,"279.99","0.20","447.98","2018-04-27","Spring","CA","San Jose"
126,"Surly Big Fat Dummy Frameset - 2018",1591,2,"469.99","0.20","751.98","2018-04-27","Spring","CA","San Jose"
97,"Electra Savannah 3i (20-inch) - Girl's - 2017",1591,2,"349.99","0.07","650.98","2018-04-27","Spring","CA","San Jose"
138,"Trek Fuel EX 5 Plus - 2018",1591,2,"2249.99","0.05","4274.98","2018-04-27","Spring","CA","San Jose"
265,"Strider Strider 20 Sport - 2018",1591,1,"289.99","0.20","231.99","2018-04-27","Spring","CA","San Jose"
169,"Trek Emonda SLR 8 - 2018",1593,2,"6499.99","0.07","12089.98","2018-04-27","Spring","NY","Port Washington"
190,"Trek Dual Sport+ - 2018",1593,2,"2799.99","0.10","5039.98","2018-04-27","Spring","NY","Port Washington"
34,"Trek Session DH 27.5 Carbon Frameset - 2017",1593,1,"469.99","0.07","437.09","2018-04-27","Spring","NY","Port Washington"
97,"Electra Savannah 3i (20-inch) - Girl's - 2017",1593,2,"349.99","0.20","559.98","2018-04-27","Spring","NY","Port Washington"
271,"Trek Precaliber 16 Girl's - 2018",1592,2,"209.99","0.05","398.98","2018-04-27","Spring","NY","Fairport"
9,"Trek Conduit+ - 2016",1592,1,"2999.99","0.20","2399.99","2018-04-27","Spring","NY","Fairport"
40,"Trek Fuel EX 9.8 29 - 2017",1592,2,"4999.99","0.07","9299.98","2018-04-27","Spring","NY","Fairport"
159,"Trek Emonda ALR 6 - 2018",1592,1,"2299.99","0.07","2138.99","2018-04-27","Spring","NY","Fairport"
211,"Surly Straggler 650b - 2018",1592,2,"1549.00","0.05","2943.10","2018-04-27","Spring","NY","Fairport"
105,"Sun Bicycles Streamway 7 - 2017",1594,1,"533.99","0.10","480.59","2018-04-28","Spring","NY","Bethpage"
79,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017",1594,2,"402.99","0.10","725.38","2018-04-28","Spring","NY","Bethpage"
112,"Trek 820 - 2018",1595,1,"379.99","0.20","303.99","2018-04-28","Spring","NY","Bronx"
91,"Trek Precaliber 24 (21-Speed) - Girls - 2017",1596,1,"349.99","0.05","332.49","2018-04-28","Spring","TX","Victoria"
18,"Pure Cycles Western 3-Speed - Women's - 2015/2016",1596,1,"449.00","0.10","404.10","2018-04-28","Spring","TX","Victoria"
59,"Trek Domane S 5 Disc - 2017",1597,1,"2599.99","0.07","2417.99","2018-04-28","Spring","TX","Houston"
176,"Trek Madone 9 Frameset - 2018",1597,1,"3199.99","0.07","2975.99","2018-04-28","Spring","TX","Houston"
104,"Sun Bicycles Streamway - 2017",1599,2,"481.99","0.20","771.18","2018-04-29","Spring","NY","Fairport"
295,"Electra Treasure 1 20"" - 2018",1600,1,"319.99","0.05","303.99","2018-04-29","Spring","NY","Franklin Square"
247,"Electra Townie Original 7D EQ - 2018",1598,1,"599.99","0.20","479.99","2018-04-29","Spring","CA","Canyon Country"
180,"Trek Domane AL 3 Women's - 2018",1601,1,"919.99","0.10","827.99","2018-04-29","Spring","TX","Houston"
7,"Trek Slash 8 27.5 - 2016",1601,2,"3999.99","0.07","7439.98","2018-04-29","Spring","TX","Houston"
220,"Electra Cruiser 1 Ladies' - 2018",1601,2,"269.99","0.07","502.18","2018-04-29","Spring","TX","Houston"
10,"Surly Straggler - 2016",1601,1,"1549.00","0.20","1239.20","2018-04-29","Spring","TX","Houston"
114,"Trek Marlin 6 - 2018",1601,2,"579.99","0.20","927.98","2018-04-29","Spring","TX","Houston"
36,"Surly Troll Frameset - 2017",1600,1,"832.99","0.20","666.39","2018-04-29","Spring","NY","Franklin Square"
146,"Trek Domane SLR 6 - 2018",1600,1,"4999.99","0.10","4499.99","2018-04-29","Spring","NY","Franklin Square"
88,"Trek Precaliber 12 Girls - 2017",1598,1,"189.99","0.20","151.99","2018-04-29","Spring","CA","Canyon Country"
49,"Trek Domane SL 6 - 2017",1598,2,"3499.99","0.07","6509.98","2018-04-29","Spring","CA","Canyon Country"
275,"Trek Precaliber 20 Girl's - 2018",1603,2,"229.99","0.05","436.98","2018-04-30","Spring","NY","North Tonawanda"
37,"Haro Flightline One ST - 2017",1602,1,"379.99","0.07","353.39","2018-04-30","Spring","NY","Merrick"
71,"Sun Bicycles Atlas X-Type - 2017",1602,2,"416.99","0.05","792.28","2018-04-30","Spring","NY","Merrick"
257,"Electra Amsterdam Fashion 3i Ladies' - 2017/2018",1602,2,"899.99","0.05","1709.98","2018-04-30","Spring","NY","Merrick"
275,"Trek Precaliber 20 Girl's - 2018",1602,2,"229.99","0.20","367.98","2018-04-30","Spring","NY","Merrick"
271,"Trek Precaliber 16 Girl's - 2018",1604,1,"209.99","0.10","188.99","2018-06-17","Summer","NY","Buffalo"
29,"Trek X-Caliber 8 - 2017",1605,1,"999.99","0.07","929.99","2018-07-01","Summer","TX","Corpus Christi"
72,"Sun Bicycles Biscayne Tandem 7 - 2017",1605,1,"619.99","0.10","557.99","2018-07-01","Summer","TX","Corpus Christi"
186,"Trek CrossRip+ - 2018",1605,1,"4499.99","0.20","3599.99","2018-07-01","Summer","TX","Corpus Christi"
132,"Trek Procal AL Frameset - 2018",1605,2,"1499.99","0.10","2699.98","2018-07-01","Summer","TX","Corpus Christi"
301,"Electra Townie Balloon 7i EQ - 2018",1605,1,"899.99","0.10","809.99","2018-07-01","Summer","TX","Corpus Christi"
245,"Electra Townie Original 3i EQ - 2017/2018",1606,1,"659.99","0.10","593.99","2018-07-10","Summer","TX","San Angelo"
271,"Trek Precaliber 16 Girl's - 2018",1606,1,"209.99","0.10","188.99","2018-07-10","Summer","TX","San Angelo"
29,"Trek X-Caliber 8 - 2017",1607,1,"999.99","0.05","949.99","2018-07-11","Summer","CA","Palos Verdes Peninsula"
231,"Electra Cruiser Lux 3i Ladies' - 2018",1608,2,"529.99","0.05","1006.98","2018-07-12","Summer","CA","Glendora"
238,"Electra Townie Balloon 8D EQ - 2016/2017/2018",1609,2,"749.99","0.20","1199.98","2018-08-23","Summer","NY","Monroe"
96,"Electra Moto 3i (20-inch) - Boy's - 2017",1609,1,"349.99","0.20","279.99","2018-08-23","Summer","NY","Monroe"
228,"Electra Cruiser 7D Tall - 2016/2018",1609,2,"319.99","0.10","575.98","2018-08-23","Summer","NY","Monroe"
105,"Sun Bicycles Streamway 7 - 2017",1609,1,"533.99","0.20","427.19","2018-08-23","Summer","NY","Monroe"
173,"Trek Domane ALR Frameset - 2018",1610,2,"3199.99","0.20","5119.98","2018-08-25","Summer","NY","Plattsburgh"
36,"Surly Troll Frameset - 2017",1610,1,"832.99","0.07","774.68","2018-08-25","Summer","NY","Plattsburgh"
191,"Electra Loft Go! 8i - 2018",1611,1,"2799.99","0.07","2603.99","2018-09-06","Fall","NY","Fairport"
236,"Electra Morningstar 3i Ladies' - 2018",1611,1,"749.99","0.20","599.99","2018-09-06","Fall","NY","Fairport"
171,"Trek Domane SL 6 - 2018",1611,2,"3199.99","0.10","5759.98","2018-09-06","Fall","NY","Fairport"
289,"Electra Superbolt 1 20"" - 2018",1612,2,"319.99","0.05","607.98","2018-10-21","Fall","CA","Redondo Beach"
242,"Electra Townie Commute 8D Ladies' - 2018",1612,1,"699.99","0.10","629.99","2018-10-21","Fall","CA","Redondo Beach"
101,"Electra Townie 7D (20-inch) - Boys' - 2017",1612,2,"339.99","0.20","543.98","2018-10-21","Fall","CA","Redondo Beach"
60,"Sun Bicycles ElectroLite - 2017",1612,1,"1559.99","0.10","1403.99","2018-10-21","Fall","CA","Redondo Beach"
293,"Electra Tiger Shark 1 (20-inch) - Boys' - 2018",1612,2,"319.99","0.07","595.18","2018-10-21","Fall","CA","Redondo Beach"
283,"Electra Heartchya 1 (20-inch) - Girl's - 2018",1613,2,"319.99","0.05","607.98","2018-11-18","Fall","NY","Orchard Park"
153,"Trek Domane SL 7 Women's - 2018",1613,1,"4999.99","0.07","4649.99","2018-11-18","Fall","NY","Orchard Park"
213,"Electra Cruiser 1 - 2016/2017/2018",1614,2,"269.99","0.20","431.98","2018-11-28","Fall","TX","Houston"
159,"Trek Emonda ALR 6 - 2018",1614,2,"2299.99","0.07","4277.98","2018-11-28","Fall","TX","Houston"
124,"Surly Krampus - 2018",1614,1,"1499.00","0.07","1394.07","2018-11-28","Fall","TX","Houston"
182,"Trek Domane SL 5 Disc - 2018",1615,1,"2499.99","0.20","1999.99","2018-12-28","Winter","TX","Forney"
214,"Electra Tiger Shark 3i - 2018",1615,1,"899.99","0.07","836.99","2018-12-28","Winter","TX","Forney"
197,"Trek Verve+ Lowstep - 2018",1615,2,"2299.99","0.20","3679.98","2018-12-28","Winter","TX","Forney"
